,floor,hour,direction,week,avgWait
715,9,9,down,weekend,19.94761538
716,9,9,up,weekend,72.42230769
717,9,10,down,weekend,16.41266129
718,9,10,up,weekend,25.05789474
719,9,11,down,weekend,16.61698529
720,9,11,up,weekend,42.05
721,9,12,down,weekend,17.69914894
722,9,12,up,weekend,72.3725
723,9,13,down,weekend,17.88574803
724,9,13,up,weekend,70.78777778
725,9,14,down,weekend,21.53362069
726,9,14,up,weekend,18.42130435
727,9,15,down,weekend,19.740625
728,9,15,up,weekend,65.463
729,9,16,down,weekend,16.32673913
730,9,16,up,weekend,46.0555
731,9,17,down,weekend,15.61427632
732,9,17,up,weekend,47.28
733,9,18,down,weekend,19.77696296
734,9,18,up,weekend,41.06384615
735,9,19,down,weekend,21.83934959
736,9,19,up,weekend,45.684
737,9,20,down,weekend,21.62330357
738,9,20,up,weekend,31.78
739,9,21,down,weekend,22.99235294
740,9,21,up,weekend,57.53333333
741,9,22,down,weekend,17.19444444
742,9,22,up,weekend,14.8325
743,9,23,down,weekend,17.40318182
744,9,23,up,weekend,24.325
745,10,0,down,weekend,19.735
746,10,1,down,weekend,21.53
747,10,2,down,weekend,0.25
748,10,5,down,weekend,0.76
749,10,5,up,weekend,1.56
750,10,6,up,weekend,13.83
751,10,7,down,weekend,9.862857143
752,10,7,up,weekend,46.15
753,10,8,down,weekend,18.41
754,10,8,up,weekend,64.35548387
755,10,9,down,weekend,12.92128205
756,10,9,up,weekend,42.21466667
757,10,10,down,weekend,16.84923077
758,10,10,up,weekend,40.78333333
759,10,11,down,weekend,16.98
760,10,11,up,weekend,48.47310345
761,10,12,down,weekend,15.29386364
762,10,12,up,weekend,62.66222222
763,10,13,down,weekend,23.78235294
764,10,13,up,weekend,41.05409091
765,10,14,down,weekend,14.34642857
766,10,14,up,weekend,46.65
767,10,15,down,weekend,12.37594595
768,10,15,up,weekend,60.74058824
769,10,16,down,weekend,13.43722222
770,10,16,up,weekend,36.57655172
771,10,17,down,weekend,12.51625
772,10,17,up,weekend,57.31866667
773,10,18,down,weekend,17.46216216
774,10,18,up,weekend,28.7
775,10,19,down,weekend,9.719333333
776,10,19,up,weekend,28.09
777,10,20,down,weekend,20.73
778,10,21,down,weekend,14.87833333
779,10,22,down,weekend,27.25352941
780,10,22,up,weekend,23.02
781,10,23,down,weekend,10
782,11,0,down,weekend,22.48529412
783,11,1,down,weekend,13.908
784,11,2,down,weekend,18.071
785,11,3,down,weekend,9.989230769
786,11,4,down,weekend,16.83666667
787,11,5,down,weekend,20.43928571
788,11,5,up,weekend,17.45
789,11,6,down,weekend,28.71163636
