"","floor","hour","week","direction","total","count","avgWait"
"391","02",10,"2","up",283.1,20,14.155
"392","02",10,"3","down",1109.54,18,61.6411111111111
"393","02",10,"3","up",319.05,26,12.2711538461538
"394","02",10,"4","down",944.16,20,47.208
"395","02",10,"4","up",306.05,21,14.5738095238095
"396","02",10,"5","down",1139.53,17,67.0311764705882
"397","02",10,"5","up",432.98,31,13.9670967741935
"398","02",10,"6","down",203.47,5,40.694
"399","02",10,"6","up",61.71,7,8.81571428571429
"400","02",11,"0","down",29.94,2,14.97
"401","02",11,"0","up",4.06,1,4.06
"402","02",11,"1","down",165.3,14,11.8071428571429
"403","02",11,"1","up",186.99,17,10.9994117647059
"404","02",11,"2","down",223.59,5,44.718
"405","02",11,"2","up",399.91,28,14.2825
"406","02",11,"3","down",949.46,22,43.1572727272727
"407","02",11,"3","up",325.82,28,11.6364285714286
"408","02",11,"4","down",745.66,21,35.507619047619
"409","02",11,"4","up",404.7,32,12.646875
"410","02",11,"5","down",996.85,24,41.5354166666667
"411","02",11,"5","up",223.1,22,10.1409090909091
"412","02",11,"6","down",249.31,5,49.862
"413","02",11,"6","up",12.43,3,4.14333333333333
"414","02",12,"0","down",51.91,2,25.955
"415","02",12,"0","up",74.41,4,18.6025
"416","02",12,"1","down",387.48,18,21.5266666666667
"417","02",12,"1","up",162.25,18,9.01388888888889
"418","02",12,"2","down",599.27,12,49.9391666666667
"419","02",12,"2","up",111.78,18,6.21
"420","02",12,"3","down",823.99,13,63.3838461538462
"421","02",12,"3","up",264.36,22,12.0163636363636
"422","02",12,"4","down",699.53,18,38.8627777777778
"423","02",12,"4","up",265.46,19,13.9715789473684
"424","02",12,"5","down",1015.43,18,56.4127777777778
"425","02",12,"5","up",198.66,16,12.41625
"426","02",12,"6","down",21.77,1,21.77
"427","02",13,"0","down",173.85,2,86.925
"428","02",13,"0","up",43.85,4,10.9625
"429","02",13,"1","down",1013.06,16,63.31625
"430","02",13,"1","up",222.3,17,13.0764705882353
"431","02",13,"2","down",574.31,11,52.21
"432","02",13,"2","up",299.68,24,12.4866666666667
"433","02",13,"3","down",1416.12,16,88.5075
"434","02",13,"3","up",285.92,26,10.9969230769231
"435","02",13,"4","down",553.21,15,36.8806666666667
"436","02",13,"4","up",301.2,30,10.04
"437","02",13,"5","down",645.47,17,37.9688235294118
"438","02",13,"5","up",337.18,24,14.0491666666667
"439","02",13,"6","down",111.91,4,27.9775
"440","02",13,"6","up",38.6,3,12.8666666666667
"441","02",14,"0","down",284.54,2,142.27
"442","02",14,"0","up",57.3,2,28.65
"443","02",14,"1","down",509.75,13,39.2115384615385
"444","02",14,"1","up",168.39,16,10.524375
"445","02",14,"2","down",1116.48,19,58.7621052631579
"446","02",14,"2","up",188.94,17,11.1141176470588
"447","02",14,"3","down",1481.02,22,67.3190909090909
"448","02",14,"3","up",311.15,24,12.9645833333333
"449","02",14,"4","down",1055.45,18,58.6361111111111
"450","02",14,"4","up",331.9,33,10.0575757575758
"451","02",14,"5","down",1121.33,22,50.9695454545455
"452","02",14,"5","up",329.94,24,13.7475
"453","02",14,"6","down",53.3,1,53.3
"454","02",14,"6","up",74.73,4,18.6825
"455","02",15,"0","up",154.59,6,25.765
"456","02",15,"1","down",521.07,13,40.0823076923077
"457","02",15,"1","up",422.32,23,18.3617391304348
"458","02",15,"2","down",914.77,21,43.5604761904762
"459","02",15,"2","up",373.02,26,14.3469230769231
"460","02",15,"3","down",976.09,19,51.3731578947368
"461","02",15,"3","up",338.8,23,14.7304347826087
"462","02",15,"4","down",1006.89,20,50.3445
"463","02",15,"4","up",273.94,25,10.9576
"464","02",15,"5","down",1326,20,66.3
"465","02",15,"5","up",267.58,20,13.379
"466","02",15,"6","up",54.54,3,18.18
"467","02",16,"0","down",101.75,4,25.4375
"468","02",16,"0","up",175.07,9,19.4522222222222
"469","02",16,"1","down",544.55,13,41.8884615384615
"470","02",16,"1","up",271.03,21,12.9061904761905
"471","02",16,"2","down",472.89,12,39.4075
"472","02",16,"2","up",407.76,28,14.5628571428571
"473","02",16,"3","down",1134.98,17,66.7635294117647
"474","02",16,"3","up",398.37,26,15.3219230769231
"475","02",16,"4","down",973.04,16,60.815
"476","02",16,"4","up",351.98,33,10.6660606060606
"477","02",16,"5","down",668.41,18,37.1338888888889
"478","02",16,"5","up",292.97,27,10.8507407407407
"479","02",16,"6","down",109.01,2,54.505
"480","02",16,"6","up",44.49,4,11.1225
"481","02",17,"0","down",2.37,1,2.37
"482","02",17,"0","up",35.37,3,11.79
"483","02",17,"1","down",309.56,7,44.2228571428571
"484","02",17,"1","up",202.34,14,14.4528571428571
"485","02",17,"2","down",429.26,10,42.926
"486","02",17,"2","up",396.36,24,16.515
"487","02",17,"3","down",295.77,8,36.97125
"488","02",17,"3","up",162.61,16,10.163125
"489","02",17,"4","down",526.78,9,58.5311111111111
"490","02",17,"4","up",215.17,14,15.3692857142857
"491","02",17,"5","down",215.25,5,43.05
"492","02",17,"5","up",177.15,10,17.715
"493","02",17,"6","down",58.66,2,29.33
"494","02",17,"6","up",26.62,2,13.31
"495","02",18,"0","down",18.89,1,18.89
"496","02",18,"0","up",31.45,2,15.725
"497","02",18,"1","down",228.73,4,57.1825
"498","02",18,"1","up",32.52,3,10.84
"499","02",18,"2","down",124.16,2,62.08
"500","02",18,"2","up",38.87,2,19.435
"501","02",18,"3","down",462.63,5,92.526
"502","02",18,"3","up",115.02,9,12.78
"503","02",18,"4","down",611.98,13,47.0753846153846
"504","02",18,"4","up",77.39,8,9.67375
"505","02",18,"5","down",280.49,3,93.4966666666667
"506","02",18,"5","up",21.04,1,21.04
"507","02",18,"6","up",26.8,2,13.4
"508","02",19,"0","up",60.09,3,20.03
"509","02",19,"1","down",213.88,1,213.88
"510","02",19,"1","up",17.68,1,17.68
"511","02",19,"2","down",90.38,2,45.19
"512","02",19,"2","up",143.76,8,17.97
"513","02",19,"3","up",33.6,3,11.2
"514","02",19,"4","down",67.63,2,33.815
"515","02",19,"4","up",34.81,2,17.405
"516","02",19,"5","down",3.77,1,3.77
"517","02",19,"5","up",73.93,4,18.4825
"518","02",19,"6","up",21.61,1,21.61
"519","02",20,"1","down",100.83,2,50.415
"520","02",20,"2","down",27.54,2,13.77
"521","02",20,"3","down",185.19,4,46.2975
"522","02",20,"3","up",21.63,1,21.63
"523","02",20,"4","down",28.58,2,14.29
"524","02",20,"4","up",52.23,3,17.41
"525","02",20,"5","up",34.15,3,11.3833333333333
"526","02",20,"6","down",101.59,2,50.795
"527","02",20,"6","up",51.59,1,51.59
"528","02",21,"1","down",14.97,1,14.97
"529","02",21,"1","up",0.65,1,0.65
"530","02",21,"2","up",6.78,1,6.78
"531","02",21,"3","down",71.06,3,23.6866666666667
"532","02",21,"3","up",6.76,2,3.38
"533","02",21,"5","up",13.13,2,6.565
"534","02",21,"6","down",69.36,1,69.36
"535","02",22,"0","up",18.51,1,18.51
"536","02",22,"1","down",59.5,2,29.75
"537","02",22,"1","up",37.86,2,18.93
"538","02",22,"2","down",20.39,2,10.195
"539","02",22,"2","up",19.07,1,19.07
"540","02",22,"4","up",36.53,2,18.265
"541","02",22,"5","up",27.21,1,27.21
"542","02",23,"1","down",8.17,1,8.17
"543","02",23,"2","down",5.44,1,5.44
"544","02",23,"2","up",3.83,1,3.83
"545","02",23,"4","down",9.34,1,9.34
"546","02",23,"4","up",10.82,1,10.82
"547","02",23,"6","down",24.04,1,24.04
"548","04",0,"0","down",33.66,3,11.22
"549","04",0,"1","down",161.27,7,23.0385714285714
"550","04",0,"1","up",20.26,1,20.26
"551","04",0,"2","down",101.98,2,50.99
"552","04",0,"3","down",125.48,7,17.9257142857143
"553","04",0,"3","up",27.31,3,9.10333333333333
"554","04",0,"4","down",351.98,12,29.3316666666667
"555","04",0,"4","up",71.88,3,23.96
"556","04",0,"5","down",138.72,5,27.744
"557","04",0,"6","down",133,6,22.1666666666667
"558","04",0,"6","up",18.59,1,18.59
"559","04",1,"0","down",35.09,2,17.545
"560","04",1,"1","down",83.94,3,27.98
